,playerName,xT_from_pass,xT_from_dribble,TotalMinutesPlayed,games_90,xT_from_pass_p90,xT_from_dribble_p90
37,Antoine Semenyo,2.60242036,2.91721164,3284.0,36.0,0.07228945444444444,0.08103365666666668
38,Antonee Robinson,5.51266341,1.8026825899999999,3303.0,37.0,0.14899090297297296,0.04872115108108108
41,Archie Gray,0.54756768,0.07811647000000002,1817.0,20.0,0.027378384,0.003905823500000001
42,Arijanet Muric,0.8088361399999999,0.047431820000000006,1723.0,19.0,0.04257032315789473,0.002496411578947369
46,Ashley Young,3.94004749,0.32945592,1960.0,22.0,0.17909306772727274,0.014975269090909092
48,Axel Tuanzebe,0.95870491,0.18439755,1743.0,19.0,0.05045815315789474,0.009705134210526316
50,Bart Verbruggen,0.8656853099999999,0.04692074999999998,3399.0,38.0,0.02278119236842105,0.001234756578947368
55,Ben Johnson,1.09816998,0.24955158,1526.0,17.0,0.06459823411764706,0.014679504705882352
60,Bernardo Silva,0.84317622,1.7477089199999998,2745.0,30.0,0.028105874,0.058256963999999994
61,Bernd Leno,0.90204982,0.036457009999999984,3579.0,40.0,0.0225512455,0.0009114252499999996
62,Beto,-0.05854414999999994,0.2196081,1572.0,17.0,-0.003443773529411761,0.012918123529411765
63,Bilal El Khannouss,2.58756195,0.7949565399999999,2170.0,24.0,0.10781508125,0.033123189166666664
66,Boubacar Kamara,0.8363328099999999,0.24166502999999998,1759.0,20.0,0.041816640499999995,0.0120832515
67,Boubakary Soumare,1.02203916,0.09237808,2167.0,24.0,0.042584965,0.0038490866666666666
70,Brennan Johnson,1.67375278,1.0613524699999999,2223.0,25.0,0.0669501112,0.04245409879999999
71,Bruno Fernandes,8.10500882,1.01009581,3213.0,36.0,0.2251391338888889,0.028058216944444443
72,Bruno Guimaraes,5.30707461,0.6699654500000001,3319.0,37.0,0.1434344489189189,0.018107174324324328
73,Bryan Mbeumo,6.98946668,2.63696208,3522.0,39.0,0.17921709435897434,0.0676144123076923
74,Bukayo Saka,2.32531029,2.50282913,1771.0,20.0,0.1162655145,0.1251414565
77,Callum Hudson-Odoi,0.9720124699999999,2.35061484,2163.0,24.0,0.04050051958333333,0.097942285
79,Calvin Bassey,2.21248701,0.73753636,3309.0,37.0,0.05979694621621621,0.019933415135135135
80,Cameron Archer,-0.22779372999999997,0.98603798,1553.0,17.0,-0.013399631176470587,0.05800223411764706
81,Cameron Burgess,1.3693241699999998,0.10027016,1644.0,18.0,0.076073565,0.005570564444444444
84,Carlos Baleba,1.0612637799999998,0.8295327,2729.0,30.0,0.035375459333333324,0.02765109
95,Chris Richards,0.81339533,0.08604430000000002,1991.0,22.0,0.036972515,0.003911104545454546
96,Chris Wood,0.23885488,0.21736512,2891.0,32.0,0.007464215,0.00679266
98,Christian Norgaard,2.0292664699999996,0.31039557,2913.0,32.0,0.06341457718749999,0.0096998615625
101,Cody Gakpo,1.8602924699999999,1.3212171099999999,1848.0,21.0,0.0885853557142857,0.06291510047619046
102,Cole Palmer,6.957548709999999,2.94795192,3268.0,36.0,0.19326524194444442,0.08188755333333333
105,Conor Coady,1.1380453099999999,0.14232935,1732.0,19.0,0.05989712157894736,0.0074910184210526315
108,Cristian Romero,2.23580917,0.7350047599999999,1502.0,17.0,0.13151818647058824,0.04323557411764706
110,Curtis Jones,1.1490785,0.77293789,1709.0,19.0,0.06047781578947368,0.04068094157894737
111,Daichi Kamada,1.2677274699999999,0.34829181,1642.0,18.0,0.07042930388888888,0.019349545
113,Dan Burn,1.9594458099999998,0.58740357,3461.0,38.0,0.051564363421052625,0.015457988684210526
115,Dango Ouattara,2.56367736,1.36422585,2140.0,24.0,0.10681988999999999,0.05684274375
117,Daniel Munoz,2.62067397,0.89079294,3328.0,37.0,0.07082902621621621,0.024075484864864865
122,Danny Welbeck,-0.53031165,0.44782848999999997,2238.0,25.0,-0.021212466,0.0179131396
123,Dara O'Shea,2.04025695,0.22992548000000004,3219.0,36.0,0.05667380416666666,0.00638681888888889
126,David Raya,1.8469868600000001,0.045782,3537.0,39.0,0.04735863743589744,0.001173897435897436
127,Dean Henderson,1.2654971899999998,0.032532500000000006,3550.0,39.0,0.032448645897435895,0.0008341666666666669
128,Dean Huijsen,3.43237655,0.6321037,2609.0,29.0,0.1183578120689655,0.02179667931034483
129,Declan Rice,3.48356293,1.25342695,2920.0,32.0,0.1088613415625,0.0391695921875
130,Dejan Kulusevski,2.03008533,1.9158036999999999,2556.0,28.0,0.0725030475,0.0684215607142857
131,Destiny Udogie,1.27907594,0.5394612199999999,1928.0,21.0,0.060908378095238094,0.025688629523809518
134,Diogo Dalot,2.23073927,1.07450694,2978.0,33.0,0.0675981596969697,0.03256081636363636
137,Djed Spence,1.73777055,0.68468889,1918.0,21.0,0.08275097857142857,0.032604232857142854
138,Dominic Calvert-Lewin,-0.000403279999999992,0.32236177,1671.0,19.0,-2.1225263157894314e-05,0.016966408947368422
139,Dominic Solanke,0.31556385000000003,0.49231816999999994,2278.0,25.0,0.012622554000000001,0.019692726799999997
140,Dominik Szoboszlai,1.8289050299999998,1.1277061,2484.0,28.0,0.06531803678571428,0.04027521785714285
143,Eberechi Eze,3.83008669,1.41824759,2635.0,29.0,0.1320719548275862,0.048905089310344825
145,Ederson,0.73567965,0.06678140999999999,2361.0,26.0,0.028295371153846154,0.002568515769230769
146,Edson Alvarez,1.04791546,0.22821005,1767.0,20.0,0.052395773,0.0114105025
148,Elliot Anderson,1.7923826699999998,1.1095294,2648.0,29.0,0.06180629896551724,0.03825963448275862
149,Emerson,1.7606007099999998,0.61556753,2156.0,24.0,0.07335836291666666,0.025648647083333333
151,Emile Smith Rowe,0.8380901900000001,0.67932213,2068.0,23.0,0.036438703913043484,0.029535744782608696
153,Emiliano Martinez,1.22898334,0.05703122999999998,3372.0,37.0,0.03321576594594595,0.001541384594594594
156,Enzo Fernandez,5.21403983,0.79543658,3035.0,34.0,0.1533541126470588,0.023395193529411763
158,Erling Haaland,-0.17425313999999997,1.22675502,2788.0,31.0,-0.005621069032258064,0.03957274258064516
160,Ethan Pinnock,2.49574566,0.09291434000000001,2025.0,22.0,0.11344298454545454,0.004223379090909091
162,Evanilson,-0.5804775099999999,0.04612803999999998,2319.0,26.0,-0.022326058076923075,0.001774155384615384
163,Ezri Konsa,1.8468177000000001,0.47221831999999997,3054.0,34.0,0.054318167647058824,0.013888774117647058
164,Fabian Schar,3.15067094,0.18300241,3090.0,34.0,0.09266679235294117,0.005382423823529412
166,Facundo Buonanotte,1.29389568,0.73268197,1543.0,17.0,0.0761115105882353,0.04309893941176471
170,Flynn Downes,0.7716027,0.27256368,2180.0,24.0,0.0321501125,0.011356819999999998
174,Gabriel Magalhaes,2.01299855,0.14785045,2501.0,28.0,0.07189280535714285,0.005280373214285714
175,Gabriel Martinelli,3.0396862999999996,2.30451288,2321.0,26.0,0.11691101153846152,0.08863511076923077
178,Georginio Rutter,1.24155583,0.67726756,1737.0,19.0,0.06534504368421053,0.03564566105263158
180,Guglielmo Vicario,0.17650568000000008,0.05492813,2214.0,25.0,0.007060227200000003,0.0021971252
190,Harry Maguire,0.75036425,0.46715948999999996,1798.0,20.0,0.037518212499999995,0.023357974499999996
193,Harry Winks,1.9786162799999998,0.23254195,1617.0,18.0,0.10992312666666665,0.012918997222222221
194,Harvey Barnes,4.31784893,2.03760911,1817.0,20.0,0.2158924465,0.1018804555
199,Ibrahima Konate,2.41295204,0.31931094000000004,2591.0,29.0,0.08320524275862069,0.011010722068965518
200,Idrissa Gueye,1.98809281,0.33917161,3109.0,35.0,0.05680265171428571,0.009690617428571429
203,Iliman Ndiaye,0.443752,1.75333283,2446.0,27.0,0.016435259259259257,0.06493825296296296
204,Ilkay Gundogan,1.13417775,0.5360180099999999,2247.0,25.0,0.04536711,0.0214407204
205,Illia Zabarnyi,2.55271394,0.5754893900000001,3273.0,36.0,0.07090872055555555,0.015985816388888893
206,Ismaila Sarr,4.21835921,1.32568269,2755.0,31.0,0.1360761035483871,0.042763957741935484
210,Jack Harrison,3.8706563099999998,1.12849193,2081.0,23.0,0.16828940478260868,0.04906486652173913
211,Jack Hinshelwood,1.19907579,0.27365392,1866.0,21.0,0.057098847142857144,0.013031139047619048
212,Jack Stephens,0.6458105999999999,0.23629558,1553.0,17.0,0.037988858823529405,0.01389974
214,Jacob Greaves,1.25271881,-0.05956892,2239.0,25.0,0.0501087524,-0.0023827568
215,Jacob Murphy,5.59972536,1.58767486,2355.0,26.0,0.2153740523076923,0.061064417692307686
216,Jacob Ramsey,0.72856582,1.08358301,1671.0,19.0,0.03834556947368421,0.0570306847368421
218,Jadon Sancho,1.45096571,2.29730921,1819.0,20.0,0.0725482855,0.11486546049999999
221,Jake O'Brien,1.31747579,0.19714947,1583.0,18.0,0.07319309944444445,0.010952748333333333
226,James Garner,1.03732172,0.005540009999999998,1582.0,18.0,0.05762898444444445,0.00030777833333333325
228,James Justin,1.7617612,0.40696886,2885.0,32.0,0.0550550375,0.012717776875
229,James Maddison,3.46440871,1.1432240999999999,1890.0,21.0,0.1649718433333333,0.05443924285714285
232,James Tarkowski,2.8519544499999996,0.25146413,3089.0,34.0,0.08388101323529411,0.007396003823529412
234,Jamie Vardy,0.26149725,0.45384652,2852.0,32.0,0.0081717890625,0.01418270375
235,Jan Bednarek,1.08423451,0.2533342,2703.0,30.0,0.03614115033333333,0.008444473333333334
236,Jan Paul van Hecke,4.13548779,1.12003351,3110.0,35.0,0.118156794,0.03200095742857143
239,Jarrad Branthwaite,2.9073355999999997,0.46139137,2667.0,30.0,0.09691118666666666,0.015379712333333333
240,Jarrod Bowen,3.73544183,2.73622033,2957.0,33.0,0.11319520696969697,0.08291576757575758
245,Jean-Clair Todibo,0.5738906899999999,0.07011334000000001,1782.0,20.0,0.028694534499999997,0.0035056670000000005
246,Jean-Philippe Mateta,0.8537184600000001,0.7450454999999999,2713.0,30.0,0.028457282000000004,0.02483485
247,Jean-Ricner Bellegarde,1.57376066,0.7090990899999999,1760.0,20.0,0.078688033,0.0354549545
248,Jefferson Lerma,3.08721387,0.11994922999999998,2329.0,26.0,0.11873899499999999,0.0046134319230769225
250,Jens Cajuste,0.7825978,0.43356229999999996,1937.0,22.0,0.035572627272727274,0.01970737727272727
251,Jeremy Doku,1.51892603,3.91524897,1535.0,17.0,0.08934859,0.23030876294117647
256,Joachim Andersen,3.40716823,0.41030256,2808.0,31.0,0.10990865258064515,0.013235566451612902
259,Joao Gomes,1.52533129,0.49709602999999997,3027.0,34.0,0.044862685,0.014620471470588235
260,Joao Pedro,1.97737889,1.08433374,2112.0,23.0,0.08597299521739131,0.0471449452173913
261,Joe Aribo,0.5956349400000001,0.6641166199999999,2148.0,24.0,0.0248181225,0.027671525833333332
265,Joel Veltman,1.55089412,0.23633187,1771.0,20.0,0.07754470599999999,0.0118165935
267,Joelinton,1.3877872599999999,0.4288396,2511.0,28.0,0.04956383071428571,0.0153157
268,John McGinn,2.5692106299999997,0.6421167999999999,2277.0,25.0,0.10276842519999999,0.025684672
271,Jordan Ayew,1.13599962,0.71961046,1665.0,18.0,0.06311109,0.039978358888888885
272,Jordan Pickford,3.34927462,0.07234661000000002,3530.0,39.0,0.08587883641025641,0.0018550412820512825
274,Jorgen Strand Larsen,-0.006246329999999963,0.6956506699999999,2666.0,30.0,-0.00020821099999999878,0.023188355666666664
276,Jose Sa,0.82440892,0.035714960000000004,2693.0,30.0,0.027480297333333334,0.0011904986666666669
279,Joshua Zirkzee,0.23720375000000002,0.29251472,1545.0,17.0,0.013953161764705884,0.01720674823529412
280,Josko Gvardiol,3.7707359300000003,1.40948464,3368.0,37.0,0.1019117818918919,0.03809417945945946
285,Jurrien Timber,1.44260704,0.40754604999999994,2532.0,28.0,0.05152168,0.014555216071428569
287,Justin Kluivert,2.03175823,1.5098634499999999,2315.0,26.0,0.0781445473076923,0.05807167115384615
288,Kai Havertz,0.4627158,0.84330319,1968.0,22.0,0.021032536363636365,0.03833196318181818
291,Kaoru Mitoma,2.29780141,2.87374966,2709.0,30.0,0.07659338033333334,0.09579165533333334
293,Keane Lewis-Potter,4.43439647,1.84396104,3141.0,35.0,0.126697042,0.05268460114285714
294,Kenny Tete,0.93070942,0.39649478999999993,1782.0,20.0,0.046535471,0.019824739499999997
295,Kepa,1.04143289,0.04253749999999999,2886.0,32.0,0.0325447778125,0.0013292968749999997
297,Kevin De Bruyne,4.72314476,0.88851353,1776.0,20.0,0.23615723800000002,0.0444256765
298,Kevin Schade,1.86449848,1.32213279,2310.0,26.0,0.07171148,0.05085126115384615
303,Kobbie Mainoo,0.7549009,0.40543593,1683.0,19.0,0.03973162631578947,0.021338733157894738
304,Konstantinos Mavropanos,1.48006054,0.35451072999999994,2111.0,23.0,0.06435045826086956,0.015413509999999997
307,Kristoffer Ajer,0.5649225,0.32055575999999997,1518.0,17.0,0.033230735294117644,0.018856221176470588
309,Kyle Walker-Peters,2.6334536799999997,1.7615073499999998,3112.0,35.0,0.0752415337142857,0.050328781428571424
311,Leandro Trossard,2.80300219,1.4282958799999999,2706.0,30.0,0.09343340633333333,0.04760986266666666
312,Leif Davis,4.29166564,0.5504988399999999,2868.0,32.0,0.13411455125,0.017203088749999998
315,Lesley Ugochukwu,0.43806736999999996,0.38791937000000004,1651.0,18.0,0.02433707611111111,0.021551076111111112
316,Levi Colwill,3.17928988,0.29118631000000006,3270.0,36.0,0.08831360777777778,0.008088508611111113
317,Lewis Cook,3.1028135299999997,0.37578218999999996,3212.0,36.0,0.08618926472222221,0.010438394166666665
318,Lewis Dunk,2.7107317799999997,0.49669603,2254.0,25.0,0.10842927119999998,0.0198678412
319,Lewis Hall,3.6878190099999997,0.5068268300000001,2315.0,26.0,0.1418391926923077,0.019493339615384617
322,Liam Delap,0.38553979000000005,1.35571791,2617.0,29.0,0.013294475517241382,0.04674889344827587
323,Lisandro Martinez,1.9960907499999998,0.47061257,1859.0,21.0,0.09505194047619046,0.022410122380952382
326,Lucas Digne,3.42687315,0.40752186,2463.0,27.0,0.12692122777777778,0.015093402222222222
327,Lucas Paqueta,3.13899798,0.20145983999999995,2502.0,28.0,0.11210707071428572,0.0071949942857142835
328,Luis Diaz,2.93867244,3.10338324,2356.0,26.0,0.11302586307692307,0.11936089384615384
335,Mads Hermansen,1.09692019,0.03652261999999999,2453.0,27.0,0.04062667370370371,0.0013526896296296293
337,Malo Gusto,2.40016399,0.55231498,2005.0,22.0,0.10909836318181818,0.025105226363636365
338,Manuel Akanji,2.5444352699999997,0.84886688,2035.0,23.0,0.1106276204347826,0.03690725565217391
339,Manuel Ugarte,0.12710200999999993,0.24316500000000002,1875.0,21.0,0.006052476666666663,0.011579285714285716
340,Marc Cucurella,1.17235796,0.4489512,3094.0,34.0,0.034481116470588234,0.013204447058823529
341,Marc Guehi,3.5141742999999996,0.249333,3261.0,36.0,0.09761595277777776,0.006925916666666667
347,Marcus Tavernier,2.74317867,0.84602832,1974.0,22.0,0.12468993954545454,0.038455832727272724
349,Mark Flekken,2.24639965,0.09746660000000001,3391.0,38.0,0.05911578026315789,0.0025649105263157897
354,Martin Odegaard,5.33354221,1.4860936999999999,2398.0,27.0,0.19753860037037038,0.0550405074074074
358,Mateo Kovacic,2.43447998,0.76650415,2332.0,26.0,0.09363384538461537,0.02948092884615385
359,Mateus Fernandes,2.16367806,0.77535773,2960.0,33.0,0.06556600181818183,0.023495688787878787
361,Matheus Cunha,5.103976589999999,1.84274239,2658.0,30.0,0.170132553,0.06142474633333333
363,Matheus Nunes,0.7444738599999998,0.9022192699999999,1694.0,19.0,0.039182834736842094,0.0474852247368421
368,Matt Doherty,2.12748518,0.37020666,2160.0,24.0,0.08864521583333333,0.0154252775
371,Matthijs de Ligt,0.89611537,0.20343906000000003,2248.0,25.0,0.0358446148,0.008137562400000001
372,Matty Cash,1.43323443,0.67317797,2092.0,23.0,0.06231454043478261,0.02926860739130435
373,Matz Sels,2.29518235,0.016684630000000002,3486.0,39.0,0.05885082948717949,0.0004278110256410257
375,Maxence Lacroix,2.01037293,-0.15825293999999993,3203.0,36.0,0.0558436925,-0.004395914999999998
376,Maximilian Kilman,2.16130175,0.39929346,3391.0,38.0,0.05687636184210526,0.010507722631578948
383,Mikel Merino,1.1297158,0.30905341,1628.0,18.0,0.0627619888888889,0.017169633888888886
385,Mikkel Damsgaard,5.81659928,1.10464875,2922.0,32.0,0.1817687275,0.0345202734375
386,Milos Kerkez,4.05954438,1.2340419999999999,3438.0,38.0,0.1068301152631579,0.03247478947368421
387,Mohamed Salah,5.70053448,4.22511327,3370.0,37.0,0.15406849945945947,0.11419225054054052
388,Mohammed Kudus,1.13486228,1.6329544299999998,2601.0,29.0,0.039133182068965516,0.05630877344827585
389,Moises Caicedo,2.6871162899999996,0.58578411,3460.0,38.0,0.07071358657894736,0.015415371315789473
391,Morgan Gibbs-White,3.07798367,0.6782503099999999,2722.0,30.0,0.10259945566666667,0.022608343666666662
392,Morgan Rogers,3.01705392,1.8335364299999999,3158.0,35.0,0.08620154057142856,0.05238675514285714
393,Murillo,3.43705914,0.41761861,3210.0,36.0,0.095473865,0.011600516944444444
399,Nathan Collins,2.27665003,0.44574772000000007,3545.0,39.0,0.05837564179487179,0.01142942871794872
403,Neco Williams,2.57881394,1.06401712,2620.0,29.0,0.08892461862068965,0.03669024551724138
404,Nelson Semedo,1.86074817,0.84684869,2958.0,33.0,0.05638630818181818,0.025662081515151515
406,Nick Pope,0.37455022999999993,0.005991959999999994,2599.0,29.0,0.01291552517241379,0.00020661931034482737
410,Nicolas Dominguez,0.98174227,0.38926987999999996,1984.0,22.0,0.04462464863636364,0.01769408545454545
411,Nicolas Jackson,0.5082130699999999,0.8228637000000001,2326.0,26.0,0.019546656538461535,0.03164860384615385
412,Nikola Milenkovic,1.1550436899999998,0.19684263999999999,3391.0,38.0,0.030395886578947363,0.00518006947368421
413,Noni Madueke,2.32711086,3.34283335,2019.0,22.0,0.10577776636363635,0.15194697045454544
414,Noussair Mazraoui,2.40683343,0.51082995,2949.0,33.0,0.07293434636363635,0.015479695454545453
416,Ola Aina,3.5431665,0.78330327,3021.0,34.0,0.10421077941176471,0.023038331470588234
420,Ollie Watkins,-0.06784940999999999,0.8416011099999999,2624.0,29.0,-0.0023396348275862063,0.029020727931034482
422,Omari Hutchinson,1.5102847700000002,1.46271982,2602.0,29.0,0.0520787851724138,0.05043861448275862
426,Pape Sarr,0.59469983,0.40585344999999995,1990.0,22.0,0.027031810454545457,0.018447884090909087
430,Pau Torres,1.76874885,0.63703272,2079.0,23.0,0.07690212391304348,0.027697074782608695
433,Pedro Neto,4.48837748,2.0400795599999997,2360.0,26.0,0.17262990307692305,0.07846459846153844
434,Pedro Porro,6.12812412,0.65557613,2707.0,30.0,0.204270804,0.021852537666666668
435,Pervis Estupinan,3.76744836,0.9683491899999999,2584.0,29.0,0.1299120124137931,0.03339135137931034
436,Phil Foden,2.99571552,0.78338679,1870.0,21.0,0.14265312,0.03730413285714286
441,Rasmus Hojlund,-0.10648816999999992,0.72301068,2027.0,23.0,-0.004629920434782606,0.03143524695652174
442,Raul Jimenez,0.6058158699999999,0.25617424,2512.0,28.0,0.021636281071428568,0.00914908
443,Rayan Ait-Nouri,2.95315347,1.39016127,3174.0,35.0,0.08437581342857144,0.039718893428571427
451,Rico Lewis,0.23466842,0.5147096499999999,2016.0,22.0,0.010666746363636364,0.023395893181818176
452,Robert Sanchez,0.87696549,0.06267486,2989.0,33.0,0.02657471181818182,0.0018992381818181817
455,Rodrigo Bentancur,0.8498479099999999,0.16625445,1666.0,19.0,0.04472883736842105,0.008750234210526316
464,Ruben Dias,2.71770412,1.0627458,2318.0,26.0,0.10452708153846155,0.040874838461538464
465,Ryan Christie,2.42044092,0.5740580799999999,2190.0,24.0,0.100851705,0.023919086666666662
467,Ryan Gravenberch,2.7462335799999997,0.8123782799999999,3155.0,35.0,0.07846381657142856,0.023210807999999996
468,Ryan Manning,2.59750507,0.30741022,1540.0,17.0,0.15279441588235293,0.01808295411764706
471,Ryan Yates,0.23852057,0.0758492,2015.0,22.0,0.01084184409090909,0.0034476909090909095
474,Sam Morsy,1.9933430499999998,0.33197843,2813.0,31.0,0.06430138870967742,0.010708981612903226
477,Sander Berge,0.6455355899999999,0.30344098999999997,2352.0,26.0,0.02482829192307692,0.011670807307692306
478,Sandro Tonali,2.2772061299999997,0.5649329799999999,2715.0,30.0,0.07590687099999999,0.01883109933333333
479,Santiago Bueno,0.52031794,0.13918238999999996,1837.0,20.0,0.026015897,0.006959119499999998
480,Sasa Lukic,1.25209029,0.4550554,2343.0,26.0,0.048157318846153846,0.01750213076923077
481,Savinho,1.8561425999999999,3.14487805,1823.0,20.0,0.09280712999999999,0.1572439025
485,Sepp van den Berg,1.3278173,0.07515466000000004,2659.0,30.0,0.04426057666666667,0.0025051553333333347
489,Son Heung-Min,3.01170468,2.41092307,2225.0,25.0,0.1204681872,0.09643692279999999
491,Stephy Mavididi,1.58730298,1.54715658,1682.0,19.0,0.08354226210526317,0.08142929368421052
496,Taylor Harwood-Bellis,2.53450124,0.47531140000000005,3019.0,34.0,0.07454415411764706,0.01397974705882353
497,Thomas Partey,2.17348023,0.71922463,2861.0,32.0,0.0679212571875,0.0224757696875
500,Timothy Castagne,0.77190873,0.06285052999999996,1805.0,20.0,0.038595436500000004,0.003142526499999998
501,Tino Livramento,2.18623659,1.0519368,2928.0,33.0,0.06624959363636364,0.03187687272727273
504,Tomas Soucek,1.00006241,0.61874109,2538.0,28.0,0.03571651464285714,0.02209789607142857
507,Toti Gomes,2.04937777,0.40679565,2689.0,30.0,0.06831259233333334,0.013559855
508,Trent Alexander-Arnold,7.74910149,0.78657027,2325.0,26.0,0.29804236500000003,0.030252702692307693
509,Trevoh Chalobah,1.48297641,0.21017884,2089.0,23.0,0.06447723521739131,0.009138210434782608
510,Tyler Adams,0.24615389999999998,0.22759867,2012.0,22.0,0.011188813636363636,0.010345394090909092
511,Tyler Dibling,0.6852750599999999,1.2385055299999999,2006.0,22.0,0.03114886636363636,0.0562957059090909
514,Tyrick Mitchell,3.26717172,0.9458796599999999,3140.0,35.0,0.09334776342857143,0.02702513314285714
517,Victor Kristiansen,3.36459172,0.58427312,2438.0,27.0,0.12461450814814815,0.021639745185185185
519,Virgil van Dijk,4.31948023,-0.14160274,3362.0,37.0,0.11674270891891891,-0.0038271010810810814
520,Vitalii Mykolenko,3.66708751,0.37462329,3170.0,35.0,0.10477392885714286,0.010703522571428571
521,Vitaly Janelt,2.62517145,0.20037391999999998,2357.0,26.0,0.10096813269230769,0.00770668923076923
529,Wilfred Ndidi,0.84225904,0.30618133999999997,2327.0,26.0,0.03239457846153846,0.011776205384615383
531,Will Hughes,1.42033872,0.17462116999999996,2105.0,23.0,0.061753857391304345,0.007592224782608694
535,William Saliba,2.74083379,0.6394230000000001,3276.0,36.0,0.07613427194444444,0.017761750000000003
539,Wout Faes,1.9385261699999998,0.40087448,2827.0,31.0,0.06253310225806451,0.012931434838709677
541,Yankuba Minteh,3.79563633,2.28233542,1848.0,21.0,0.18074458714285713,0.10868263904761905
542,Yasin Ayari,1.66555104,0.5594552599999999,2083.0,23.0,0.07241526260869566,0.02432414173913043
545,Yoane Wissa,-0.02159851999999999,1.67956581,2978.0,33.0,-0.0006545006060606057,0.05089593363636363
546,Youri Tielemans,4.86415885,0.5640277100000001,3165.0,35.0,0.13897596714285715,0.01611507742857143
548,Yukinari Sugawara,2.4945533899999996,0.55666564,1585.0,18.0,0.13858629944444442,0.03092586888888889
552,nan,0.0,-0.35034888000000003,35394.0,393.0,0.0,-0.0008914729770992367
