,playerName,xT_from_pass,xT_from_dribble,TotalMinutesPlayed,games_90,xT_from_pass_p90,xT_from_dribble_p90
289,Kialonda Gaspar,0.66393312,0.14234608,1952.0,22.0,0.030178778181818185,0.006470276363636365
291,Kingsley Ehizibue,2.41740116,0.9558755499999999,2341.0,26.0,0.09297696769230769,0.03676444423076923
294,Koni De Winter,0.7231285599999999,0.16985165000000002,1971.0,22.0,0.03286948,0.007720529545454546
298,Lassana Coulibaly,0.57786728,0.21622774999999997,2546.0,28.0,0.020638117142857144,0.007722419642857142
300,Lautaro Martinez,0.9697914999999999,0.76776181,2534.0,28.0,0.03463541071428571,0.027420064642857143
308,Liam Henderson,2.37125194,0.09941051000000001,2302.0,26.0,0.09120199769230769,0.0038234811538461542
309,Liberato Cacace,2.18276016,0.49443907,2276.0,25.0,0.0873104064,0.0197775628
313,Lorenzo Colombo,0.42903196000000005,0.31850608999999996,2281.0,25.0,0.0171612784,0.0127402436
315,Lorenzo Lucca,-0.16102016999999996,0.05691100000000004,2363.0,26.0,-0.0061930834615384605,0.002188884615384617
316,Lorenzo Montipo,2.15490779,0.018863740000000004,3288.0,37.0,0.05824075108108109,0.0005098308108108109
317,Lorenzo Pellegrini,1.0807172399999998,0.51930098,1607.0,18.0,0.06003984666666665,0.028850054444444446
325,Luca Ranieri,2.10009837,0.39721368,2974.0,33.0,0.06363934454545454,0.012036778181818182
326,Lucas Beltran,0.70212999,0.51288776,1796.0,20.0,0.0351064995,0.025644388
329,Lucas da Cunha,4.10145669,0.69873184,2518.0,28.0,0.14648059607142858,0.02495470857142857
331,Lukasz Skorupski,0.70160597,0.05672289,2396.0,27.0,0.025985406296296296,0.002100847777777778
333,Maduka Okoye,0.81469488,0.021604129999999985,2088.0,23.0,0.03542151652173913,0.0009393099999999994
335,Malick Thiaw,1.4711226199999998,0.28630851,1916.0,21.0,0.07005345809523808,0.013633738571428572
336,Mandela Keita,0.45005889,0.18138160999999997,1734.0,19.0,0.02368731,0.009546400526315788
337,Manu Kone,1.1766737699999998,0.82318926,2504.0,28.0,0.04202406321428571,0.02939961642857143
339,Manuel Locatelli,4.6639243,0.73979061,2636.0,29.0,0.16082497586206895,0.025510021034482758
340,Marc Kempf,2.49156238,0.3326235,2696.0,30.0,0.08305207933333333,0.01108745
342,Marco Carnesecchi,0.6209185899999999,0.03644606999999999,3021.0,34.0,0.018262311470588235,0.0010719432352941174
348,Marcus Thuram,1.1540620799999999,1.12340389,2384.0,26.0,0.04438700307692307,0.043207841923076924
352,Mario Gila,1.7564533999999998,0.70503859,2611.0,29.0,0.06056735862068965,0.02431167551724138
354,Mario Pasalic,1.9754587499999998,0.6464450199999999,1941.0,22.0,0.08979357954545454,0.029383864545454542
356,Marten de Roon,3.9015486999999998,0.7375072199999999,3112.0,35.0,0.11147281999999999,0.021071634857142856
361,Mateo Retegui,-0.24128866999999993,0.017595039999999975,2246.0,25.0,-0.009651546799999997,0.000703801599999999
365,Mathias Olivera,1.3861465099999999,0.44671079999999996,2304.0,26.0,0.0533133273076923,0.017181184615384613
368,Matias Soule,1.88000299,1.08324844,1655.0,18.0,0.10444461055555555,0.06018046888888889
372,Matteo Darmian,1.0690278199999999,0.25235221,1700.0,19.0,0.05626462210526315,0.013281695263157896
373,Matteo Gabbia,1.3360419799999999,0.18133469,2069.0,23.0,0.05808878173913043,0.007884116956521739
374,Matteo Guendouzi,3.26145901,1.24679117,3152.0,35.0,0.09318454314285714,0.03562260485714286
376,Matteo Politano,4.28117429,2.28627492,2675.0,30.0,0.14270580966666666,0.076209164
378,Matteo Ruggeri,2.17893646,0.42502482999999996,1719.0,19.0,0.11468086631578948,0.02236972789473684
380,Mattia Bani,0.73887847,0.31211439999999996,1514.0,17.0,0.043463439411764705,0.018359670588235292
386,Mattia Viti,1.12512357,0.15356780000000003,2491.0,28.0,0.04018298464285714,0.005484564285714287
387,Mattia Zaccagni,1.45741648,1.4877900099999999,2513.0,28.0,0.05205058857142857,0.053135357499999994
389,Maximo Perrone,1.4047937499999998,0.30133424000000003,1910.0,21.0,0.06689494047619046,0.014349249523809525
393,Mergim Vojvoda,2.96975352,0.50188858,1719.0,19.0,0.15630281684210526,0.026415188421052633
397,Michel Adopo,1.02796841,0.22664755999999997,2259.0,25.0,0.041118736399999994,0.009065902399999999
399,Michele Di Gregorio,0.81085488,0.08472820999999998,2827.0,31.0,0.02615660903225806,0.0027331680645161283
400,Mikael Ellertsson,0.70055985,0.55019072,2474.0,27.0,0.02594666111111111,0.020377434074074077
401,Mike Maignan,1.1102281600000004,0.06678262999999991,3287.0,37.0,0.030006166486486498,0.0018049359459459437
402,Milan Badelj,1.4227573999999998,0.16428516,1506.0,17.0,0.08369161176470587,0.00966383294117647
403,Milan Djuric,0.028987410000000022,0.26625137,1535.0,17.0,0.0017051417647058838,0.015661845294117648
404,Mile Svilar,0.41516124999999987,0.08257111,3391.0,38.0,0.010925296052631575,0.0021729239473684213
408,Moise Kean,0.08902376000000002,1.12545116,2724.0,30.0,0.0029674586666666673,0.03751503866666666
409,Morten Frendrup,0.36137695,0.03835447000000003,3062.0,34.0,0.010628733823529411,0.0011280726470588244
410,Morten Thorsby,0.88006494,0.29160339999999996,1808.0,20.0,0.044003247,0.014580169999999998
411,Nadir Zortea,2.69714702,0.7521139800000001,2578.0,29.0,0.09300506965517241,0.02593496482758621
416,Nico Paz,2.61260964,0.98128531,2638.0,29.0,0.0900899875862069,0.03383742448275862
417,Nicola Leali,0.8899458099999998,0.05160989,2554.0,28.0,0.03178377892857142,0.001843210357142857
421,Nicolas Gonzalez,0.6668853899999999,0.64019866,1545.0,17.0,0.03922855235294117,0.037658744705882354
425,Nicolo Barella,4.69240207,0.9146380199999999,2397.0,27.0,0.17379266925925926,0.03387548222222222
429,Nicolo Rovella,2.08050612,0.5317287399999999,2623.0,29.0,0.07174159034482758,0.018335473793103445
430,Nicolo Savona,1.7749442,0.27252723,1673.0,19.0,0.09341811578947368,0.014343538421052631
432,Nikola Krstovic,0.27597767000000006,0.89569973,2973.0,33.0,0.008362959696969699,0.02714241606060606
434,Nikola Vlasic,1.56515878,0.5006354799999999,2070.0,23.0,0.06805038173913043,0.021766759999999996
436,Nuno Tavares,4.74901056,1.36084768,1677.0,19.0,0.24994792421052633,0.07162356210526316
444,Ondrej Duda,1.81381601,0.19831579000000002,2306.0,26.0,0.06976215423076923,0.007627530384615385
447,Pablo Mari,1.31797049,0.26811562,2632.0,29.0,0.04544725827586207,0.009245366206896552
451,Patrick Cutrone,0.5032036100000001,0.8987974599999999,2013.0,22.0,0.02287289136363637,0.04085443
452,Patrick Dorgu,1.11829588,1.15146312,1879.0,21.0,0.05325218476190476,0.05483157714285715
456,Pawel Dawidowicz,0.7358393799999999,0.17728188,1896.0,21.0,0.03503997047619047,0.008441994285714285
458,Pedro Pereira,1.62467523,0.6801807999999999,2570.0,29.0,0.05602328379310345,0.023454510344827584
463,Pierre Kalulu,1.52950082,0.77490584,2296.0,26.0,0.05882695461538461,0.029804070769230768
464,Pietro Comuzzo,1.02473476,0.25107347,2192.0,24.0,0.04269728166666667,0.010461394583333334
470,Rafael Leao,3.37368444,2.25223031,2349.0,26.0,0.12975709384615383,0.08662424269230769
473,Raoul Bellanova,4.72415564,1.2441657199999998,2465.0,27.0,0.1749687274074074,0.04608021185185184
477,Reda Belahyane,0.9713050199999999,0.32620303,1951.0,22.0,0.04415022818181818,0.014827410454545454
479,Remo Freuler,1.79511381,0.30038700999999995,2998.0,33.0,0.054397388181818176,0.009102636666666665
481,Riccardo Orsolini,1.67938661,0.83996335,1563.0,17.0,0.09878744764705882,0.04940960882352941
486,Roberto Piccoli,-0.10894759999999994,0.62904777,3031.0,34.0,-0.0032043411764705863,0.018501405
487,Robin Gosens,3.35032811,0.36334024,2371.0,26.0,0.12885877346153846,0.013974624615384615
488,Rolando Mandragora,1.9494222399999999,0.11000936,1746.0,19.0,0.10260117052631579,0.005789966315789474
489,Romelu Lukaku,-0.25462091,0.86035995,2729.0,30.0,-0.008487363666666666,0.028678665
495,Saba Goglichidze,0.76969499,0.017153320000000014,2515.0,28.0,0.027489106785714285,0.0006126185714285719
496,Sam Beukema,2.27432886,0.61817128,2889.0,32.0,0.071072776875,0.0193178525
503,Samuele Ricci,0.72562968,0.6149318699999999,2802.0,31.0,0.023407409032258065,0.01983651193548387
505,Sandi Lovric,2.40658671,0.52337345,2277.0,25.0,0.0962634684,0.020934938
506,Santiago Castro,0.029705090000000062,0.235666,2203.0,24.0,0.0012377120833333359,0.009819416666666666
508,Santiago Pierotti,0.7305190699999999,0.6791419000000001,1799.0,20.0,0.0365259535,0.03395709500000001
510,Saul Coco,0.9777938499999999,0.45350083999999996,2915.0,32.0,0.030556057812499995,0.014171901249999999
511,Scott McTominay,1.20089862,0.8716915,2884.0,32.0,0.037528081875,0.027240359375
512,Sead Kolasinac,2.47434901,0.62507901,1982.0,22.0,0.11247040954545455,0.028412682272727273
514,Sebastian Walukiewicz,1.51381076,0.2001756,1861.0,21.0,0.07208622666666667,0.009532171428571429
515,Sebastiano Esposito,2.4000398499999998,0.44456114999999996,2218.0,25.0,0.096001594,0.017782445999999997
516,Sebastiano Luperto,1.7014793799999999,0.04181587000000001,3122.0,35.0,0.04861369657142857,0.0011947391428571432
521,Simon Sohm,1.53901403,0.8097052,2850.0,32.0,0.0480941884375,0.0253032875
527,Stanislav Lobotka,1.74626101,0.27317197,2638.0,29.0,0.06021589689655173,0.009419723103448276
530,Stefan de Vrij,1.0470501300000001,0.38066012000000005,1725.0,19.0,0.05510790157894738,0.02003474315789474
531,Stefano Sabelli,3.41777155,0.39583250999999997,2100.0,23.0,0.14859876304347824,0.017210109130434782
533,Stefano Turati,1.38060652,0.12094909000000001,2614.0,29.0,0.04760712137931034,0.004170658275862069
535,Strahinja Pavlovic,1.9019585899999998,0.42231508,1814.0,20.0,0.09509792949999998,0.021115754
541,Tete Morente,1.97167476,0.48573356999999995,2090.0,23.0,0.08572498956521739,0.021118850869565216
542,Teun Koopmeiners,2.49038231,0.57237962,2066.0,23.0,0.10827749173913044,0.02488607043478261
543,Theo Hernandez,3.55561177,1.71723549,2743.0,30.0,0.11852039233333334,0.057241183
546,Thomas Kristensen,1.67929803,0.26178528,1762.0,20.0,0.0839649015,0.013089264
550,Tijjani Reijnders,3.68786816,1.7903783299999998,3170.0,35.0,0.10536766171428572,0.051153666571428565
551,Timothy Weah,0.6469149200000001,0.8804156999999999,1659.0,18.0,0.03593971777777778,0.048911983333333325
554,Tomas Suslov,2.0301269299999998,0.44178994,2057.0,23.0,0.08826638826086955,0.019208258260869564
555,Tommaso Augello,6.306946,0.60340571,2576.0,29.0,0.21748089655172415,0.020807093448275863
560,Valentin Castellanos,0.8590625399999999,0.26350982000000006,2213.0,25.0,0.0343625016,0.010540392800000003
563,Valentino Lazaro,2.3783301999999997,0.31849877,2253.0,25.0,0.09513320799999998,0.0127399508
564,Vanja Milinkovic-Savic,2.46597086,0.08034446999999997,3221.0,36.0,0.06849919055555556,0.0022317908333333325
571,Warren Bondo,0.20912848999999997,0.4416181,1828.0,20.0,0.010456424499999999,0.022080905
572,Weston McKennie,1.32298767,0.41294759999999997,2229.0,25.0,0.0529195068,0.016517904
573,Wladimiro Falcone,1.33891238,0.08280885,3295.0,37.0,0.03618682108108108,0.002238077027027027
577,Yann Bisseck,1.0229638399999998,0.59226103,1610.0,18.0,0.056831324444444435,0.03290339055555555
579,Yann Sommer,0.42556416,0.06916612999999998,2937.0,33.0,0.012895883636363637,0.0020959433333333326
581,Yerry Mina,1.5680964199999998,0.33504689,2557.0,28.0,0.056003443571428564,0.011965960357142856
582,Ylber Ramadani,0.45121566,0.15861115,1794.0,20.0,0.022560783,0.007930557500000001
585,Youssef Maleh,0.8484873199999999,0.09654648,1578.0,18.0,0.04713818444444444,0.005363693333333333
586,Youssouf Fofana,2.8314348799999998,0.6839377799999999,2520.0,28.0,0.10112267428571428,0.024426349285714282
587,Yunus Musah,1.66235333,0.68929939,1612.0,18.0,0.09235296277777777,0.038294410555555554
588,Zeki Celik,1.59413403,0.44876223,2160.0,24.0,0.06642225125,0.01869842625
589,Zion Suzuki,1.56655392,0.08696385,3228.0,36.0,0.04351538666666667,0.0024156625
591,nan,0.0,-0.36206909000000004,33490.0,372.0,0.0,-0.0009733040053763441
