,playerName,xT_from_pass,xT_from_dribble,TotalMinutesPlayed,games_90,xT_from_pass_p90,xT_from_dribble_p90
49,Arthur Vermeeren,0.6962504199999999,0.19129542,1635.0,18.0,0.038680578888888886,0.010627523333333333
52,Atakan Karazor,1.4850390699999998,0.13402109,2743.0,30.0,0.04950130233333332,0.004467369666666667
59,Benedict Hollerbach,0.7560907300000002,1.95629072,2609.0,29.0,0.02607209413793104,0.06745830068965517
60,Benedikt Gimber,0.8167365,-0.21862795999999998,2781.0,31.0,0.026346338709677418,-0.0070525148387096765
63,Benjamin Sesko,0.18924693000000006,0.21343169999999995,2453.0,27.0,0.007009145555555558,0.007904877777777776
64,Bernardo,2.66931358,-0.35576803999999995,1801.0,20.0,0.133465679,-0.017788402
69,Carlo Boukhalfa,0.81766706,0.03720389,1692.0,19.0,0.04303510842105263,0.001958099473684211
71,Castello Lukeba,1.7559725,0.30972733,1658.0,18.0,0.09755402777777777,0.01720707388888889
72,Cedric Zesiger,1.86471701,0.15554135999999996,1864.0,21.0,0.08879604809523808,0.007406731428571426
73,Chris Fuhrich,3.29675689,2.51719054,2052.0,23.0,0.14333725608695652,0.10944306695652174
74,Chrislain Matsima,1.62616168,0.05949035,2673.0,30.0,0.05420538933333333,0.0019830116666666666
75,Christian Gunter,3.6020223199999997,0.28136657,2385.0,26.0,0.13853932,0.010821791153846154
76,Christoph Baumgartner,1.09756672,0.9453558899999999,1705.0,19.0,0.057766669473684217,0.04975557315789473
77,Christopher Trimmel,4.55190257,0.1656681,1826.0,20.0,0.22759512850000002,0.008283405
86,Danilho Doekhi,1.6513871699999998,0.17462349000000005,3224.0,36.0,0.04587186583333333,0.004850652500000001
87,Danny da Costa,2.76095252,0.28046937,1900.0,21.0,0.1314739295238095,0.013355684285714285
90,David Nemeth,1.10206594,0.39000892000000004,2126.0,24.0,0.045919414166666665,0.01625037166666667
93,David Raum,5.29666751,0.46022791999999996,1952.0,22.0,0.2407576140909091,0.020919450909090906
94,David Zec,0.58592092,0.12814625000000002,1517.0,17.0,0.03446593647058823,0.007538014705882354
95,Dayot Upamecano,2.8227435599999997,0.89079813,1821.0,20.0,0.14113717799999997,0.0445399065
97,Denis Vavro,2.0583938699999997,0.22641462,2503.0,28.0,0.07351406678571427,0.008086236428571428
98,Deniz Undav,1.16681133,0.21381535000000002,1806.0,20.0,0.0583405665,0.0106907675
102,Dimitris Giannoulis,4.8597548,0.96639409,2769.0,31.0,0.15676628387096775,0.031174002903225806
103,Diogo Leite,2.56881097,0.24012771,2679.0,30.0,0.08562703233333332,0.008004256999999999
105,Dominik Kohr,2.35826354,0.32797007,2299.0,26.0,0.09070244384615384,0.012614233461538461
107,Edmond Tapsoba,3.0752500499999997,0.7726908699999999,2619.0,29.0,0.10604310517241379,0.026644512758620686
112,Ellyes Skhiri,1.33154987,0.34633349999999996,2327.0,26.0,0.05121345653846154,0.01332051923076923
113,Elvis Rexhbecaj,1.31602047,0.43333062,1863.0,21.0,0.06266764142857142,0.020634791428571428
116,Emre Can,2.16685614,0.6257569199999999,2310.0,26.0,0.08334062076923078,0.024067573846153843
117,Enzo Millot,1.3809031,1.14880169,1911.0,21.0,0.06575729047619047,0.05470484238095238
121,Eric Dier,1.6621126,0.18516360000000004,1541.0,17.0,0.0977713294117647,0.010891976470588238
122,Eric Smith,3.63959812,0.20703876,2872.0,32.0,0.11373744125,0.00646996125
124,Ermedin Demirovic,0.027409620000000023,0.62506233,1957.0,22.0,0.0012458918181818192,0.02841192409090909
129,Felix Agu,2.44492507,0.57762505,1807.0,20.0,0.1222462535,0.0288812525
130,Felix Nmecha,0.6419547,0.34638285,1594.0,18.0,0.03566415,0.019243491666666668
131,Felix Passlack,2.91786409,0.45640033,2313.0,26.0,0.11222554192307693,0.017553858846153847
135,Finn Dahmen,1.12267007,0.043770470000000006,1793.0,20.0,0.0561335035,0.0021885235
137,Finn Porath,1.97150928,0.70729026,2020.0,22.0,0.08961405818181818,0.032149557272727274
143,Florian Wirtz,3.7615125,2.2974377,2466.0,27.0,0.13931527777777777,0.08509028518518519
146,Frank Onyeka,1.12959234,0.62107183,2676.0,30.0,0.037653078,0.020702394333333332
148,Frederik Ronnow,1.26248221,0.03637127000000001,2657.0,30.0,0.042082740333333334,0.001212375666666667
155,Granit Xhaka,4.95061584,0.49744375999999996,3029.0,34.0,0.14560634823529411,0.01463069882352941
157,Gregor Kobel,0.92379333,0.05707147999999999,3042.0,34.0,0.027170392058823527,0.0016785729411764702
160,Harry Kane,1.39949787,0.15108394,2464.0,27.0,0.05183325444444445,0.005595701481481481
161,Hauke Wahl,2.13670678,0.5708489800000001,3027.0,34.0,0.06284431705882353,0.016789675882352945
165,Hugo Ekitike,1.28705248,2.07188406,2616.0,29.0,0.04438112,0.07144427793103449
166,Hugo Larsson,1.4058298999999999,0.45900252999999996,2480.0,28.0,0.05020821071428571,0.016392947499999998
168,Ibrahima Sissoko,1.45706984,0.05737915999999999,2724.0,30.0,0.048568994666666664,0.0019126386666666665
173,Ivan Ordets,1.54933222,0.37774003,1852.0,21.0,0.07377772476190476,0.017987620476190475
175,Jackson Irvine,2.10077325,0.10560478000000004,2650.0,29.0,0.07244045689655172,0.0036415441379310355
177,Jae-Sung Lee,1.9622483899999998,0.32457276999999995,2587.0,29.0,0.06766373758620689,0.011192164482758619
178,Jakov Medic,0.7932718599999999,-0.07667658999999999,1701.0,19.0,0.04175115052631578,-0.004035609999999999
180,Jamal Musiala,1.38255187,2.01548871,1851.0,21.0,0.06583580333333333,0.09597565285714287
182,Jamie Gittens,1.62869564,2.62321461,1851.0,21.0,0.07755693523809523,0.12491498142857142
183,Jamie Leweling,1.42344075,0.9530667899999999,1693.0,19.0,0.07491793421052631,0.05016141
184,Jan Schoppner,1.44825527,0.34388934000000004,2781.0,31.0,0.04671791193548387,0.011093204516129034
186,Janik Haberer,1.50520073,0.05674272,1745.0,19.0,0.07922109105263159,0.002986458947368421
190,Jeff Chabot,2.46093984,0.68206131,2404.0,27.0,0.09114592,0.02526153
191,Jeffrey Gouweleeuw,4.91902333,0.51365124,3099.0,34.0,0.14467715676470588,0.015107389411764705
192,Jens Stage,1.7704847,0.41048433999999995,2299.0,26.0,0.06809556538461538,0.015787859230769228
193,Jeremie Frimpong,2.29183672,2.14926989,2415.0,27.0,0.08488284148148148,0.07960258851851851
195,Joakim Maehle,2.62487955,0.62393607,2204.0,24.0,0.10936998125000001,0.02599733625
197,Joe Scally,2.033721,0.54520615,2682.0,30.0,0.0677907,0.018173538333333333
199,Johannes Eggestein,0.26913642000000004,0.27816746,1788.0,20.0,0.013456821000000002,0.013908372999999998
202,Jonas Fohrenbach,2.90482571,0.30853544,1915.0,21.0,0.1383250338095238,0.014692163809523809
206,Jonas Wind,1.7716478599999999,0.35532824,1999.0,22.0,0.08052944818181818,0.016151283636363638
207,Jonathan Burkardt,0.43390888000000005,0.47412926,2000.0,22.0,0.019723130909090912,0.02155133
208,Jonathan Tah,3.50147485,0.36891820999999997,3132.0,35.0,0.10004213857142857,0.010540520285714285
211,Josha Vagnoman,1.43267452,0.30593478999999996,1933.0,21.0,0.06822259619047619,0.01456832333333333
212,Joshua Kimmich,8.3910339,0.8919366,2975.0,33.0,0.25427375454545453,0.027028381818181818
215,Julian Brandt,2.14959202,1.13122495,2381.0,26.0,0.08267661615384615,0.04350865192307692
218,Julian Ryerson,3.38130752,0.9170341999999999,2335.0,26.0,0.13005028923076922,0.03527054615384615
219,Julian Weigl,2.13723269,0.2062625,2999.0,33.0,0.06476462696969697,0.006250378787878787
221,Junior Adamu,-0.58762374,0.20722719999999997,1587.0,18.0,-0.03264576333333333,0.01151262222222222
225,Kaishu Sano,1.83661919,0.44003781999999997,3006.0,33.0,0.05565512696969697,0.013334479393939393
226,Kamil Grabara,1.55932299,0.03174518999999999,2637.0,29.0,0.05376975827586207,0.0010946617241379309
233,Kevin Akpoguma,1.7642639199999999,0.27404439,2359.0,26.0,0.06785630461538461,0.010540168846153847
235,Kevin Kampl,2.66325855,0.48053695999999996,1660.0,18.0,0.14795880833333333,0.026696497777777776
236,Kevin Muller,1.02009847,0.015239729999999991,3073.0,34.0,0.03000289617647059,0.0004482273529411762
238,Kevin Stoger,3.3578753999999997,0.29821884000000004,1648.0,18.0,0.18654863333333332,0.016567713333333334
239,Kevin Trapp,0.59284331,0.04242433,2414.0,27.0,0.02195715962962963,0.0015712714814814816
242,Kilian Fischer,1.4989720500000001,0.43007877999999994,2288.0,25.0,0.059958882000000005,0.0172031512
246,Ko Itakura,1.98917723,0.3598793,2936.0,33.0,0.06027809787878788,0.010905433333333334
248,Konrad Laimer,1.75959856,1.2892386599999999,1792.0,20.0,0.087979928,0.064461933
249,Konstantinos Koulierakis,2.34844506,0.55133924,2512.0,28.0,0.08387303785714285,0.019690687142857145
251,Kristijan Jakic,1.93192565,0.2660416,2418.0,27.0,0.07155280185185185,0.009853392592592592
254,Lasse Rosenboom,0.9810116,0.13185371999999998,1762.0,20.0,0.049050579999999996,0.006592685999999999
262,Leopold Querfeld,1.9432664499999999,0.14358176000000003,1866.0,21.0,0.09253649761904761,0.006837226666666668
263,Leroy Sane,1.9204891199999998,1.57674107,1711.0,19.0,0.1010783747368421,0.08298637210526316
265,Lois Openda,1.18803026,1.47911917,2532.0,28.0,0.04242965214285714,0.05282568464285714
271,Lucas Holer,-0.06604709999999994,0.52093219,1945.0,22.0,-0.0030021409090909067,0.02367873590909091
274,Lukas Hradecky,0.9241917000000001,0.06539283000000001,2754.0,31.0,0.029812635483870968,0.0021094461290322585
275,Lukas Klostermann,1.41503526,0.29700217,1942.0,22.0,0.06431978454545455,0.013500098636363637
276,Lukas Kubler,1.9394276799999999,0.29563306,1902.0,21.0,0.09235369904761905,0.014077764761904763
278,Lukas Ullrich,1.16021572,0.38028399999999996,1935.0,22.0,0.052737078181818185,0.01728563636363636
279,Lutsharel Geertruida,2.6625385599999998,0.24148477000000002,1638.0,18.0,0.14791880888888886,0.013415820555555557
283,Magnus Knudsen,1.03676788,0.15083326,1949.0,22.0,0.047125812727272724,0.006856057272727273
285,Manolis Saliakas,4.78826872,0.40773192999999996,2401.0,27.0,0.1773432859259259,0.01510118259259259
286,Manuel Neuer,0.9098969800000001,0.08484186000000002,2073.0,23.0,0.03956073826086957,0.0036887765217391314
287,Marcel Sabitzer,1.32195812,0.50853158,1698.0,19.0,0.06957674315789474,0.026764819999999998
288,Marco Friedl,1.64672482,0.21551874999999998,2308.0,26.0,0.06333557,0.008289182692307691
292,Mario Gotze,0.70885402,0.38606305999999996,1587.0,18.0,0.039380778888888884,0.021447947777777775
294,Marius Bulter,2.03556326,1.1010317299999999,1776.0,20.0,0.101778163,0.05505158649999999
296,Marius Wolf,4.94839558,0.40889763999999995,2180.0,24.0,0.20618314916666666,0.017037401666666663
297,Marko Ivezic,0.80939982,0.10255923,1676.0,19.0,0.04259999052631579,0.005397854210526316
300,Marvin Ducksch,4.37567915,0.45905542,2477.0,28.0,0.15627425535714284,0.016394836428571428
302,Marvin Pieringer,0.72589726,0.07169879,2257.0,25.0,0.0290358904,0.0028679516
308,Matthias Ginter,2.07826706,0.76469367,2689.0,30.0,0.06927556866666666,0.025489789
310,Matus Bero,4.21575236,0.90379274,2597.0,29.0,0.14537077103448276,0.031165266896551722
316,Maximilian Arnold,3.69338393,0.11180841999999998,2465.0,27.0,0.1367919974074074,0.004141052592592591
318,Maximilian Beier,0.97595123,0.60572849,1689.0,19.0,0.051365854210526314,0.03188044684210526
320,Maximilian Eggestein,2.0832784099999997,0.40292470999999996,2940.0,33.0,0.06312964878787877,0.012209839696969696
321,Maximilian Mittelstadt,6.83115699,0.59719186,2575.0,29.0,0.23555713758620692,0.02059282275862069
323,Maximilian Wittek,6.35598204,0.50105908,2720.0,30.0,0.211866068,0.016701969333333334
328,Michael Olise,7.36289725,2.1020170699999996,2400.0,27.0,0.27269989814814816,0.07785248407407407
329,Michael Zetterer,0.8925132699999999,0.13831046,3228.0,36.0,0.024792035277777777,0.003841957222222222
333,Min-Jae Kim,3.1099185499999997,0.46715908,2370.0,26.0,0.11961225192307691,0.017967656923076922
334,Mitchell Weiser,4.28564659,1.220859,3032.0,34.0,0.12604842911764705,0.03590761764705882
336,Mohammed Amoura,0.7292745,1.4147391999999999,2468.0,27.0,0.02701016666666667,0.05239774814814814
337,Morgan Guilavogui,0.9436594,0.90590893,1874.0,21.0,0.044936161904761907,0.043138520476190476
340,Moritz Nicolas,0.49186997999999993,0.0579537,1719.0,19.0,0.025887893684210524,0.003050194736842105
343,Nadiem Amiri,7.00321942,0.37549509999999997,2513.0,28.0,0.2501149792857143,0.013410539285714285
346,Nathaniel Brown,2.30928531,0.6828273499999999,2021.0,22.0,0.10496751409090908,0.031037606818181816
349,Nick Woltemade,0.58214564,1.22861043,1765.0,20.0,0.029107282,0.0614305215
350,Nico Elvedi,0.9557639,0.42029966,2239.0,25.0,0.038230556,0.0168119864
351,Nico Schlotterbeck,3.74720466,0.60579415,2187.0,24.0,0.1561335275,0.02524142291666667
352,Nicolai Remberg,0.7658127699999999,0.13800361999999997,2475.0,28.0,0.02735045607142857,0.004928700714285713
354,Nicolas Seiwald,3.16284973,0.25722653,2194.0,24.0,0.13178540541666667,0.010717772083333334
357,Niklas Stark,1.52698787,0.17851618000000002,2195.0,24.0,0.06362449458333333,0.007438174166666668
359,Nikola Vasilj,1.60530974,0.06444747999999997,3025.0,34.0,0.04721499235294118,0.001895514117647058
362,Nnamdi Collins,1.25272729,0.61830825,1575.0,18.0,0.06959596055555556,0.034350458333333334
363,Noah Atubolu,1.34001174,0.03170392,2407.0,27.0,0.04963006444444445,0.001174219259259259
369,Oladapo Afolayan,1.89305624,0.8832784699999999,1689.0,19.0,0.09963453894736841,0.046488340526315786
370,Oliver Baumann,1.90601491,0.04059682,2661.0,30.0,0.06353383033333333,0.0013532273333333332
374,Omar Traore,4.7056922199999995,1.0679663099999999,2724.0,30.0,0.1568564073333333,0.035598876999999994
376,Pascal Gross,5.46105881,0.40002394999999996,2438.0,27.0,0.2022614374074074,0.01481570185185185
378,Patrick Drewes,1.54963045,0.01267576999999999,1888.0,21.0,0.07379192619047618,0.0006036080952380948
380,Patrick Mainka,2.51256923,0.23119557999999998,3211.0,36.0,0.06979358972222222,0.006422099444444444
381,Patrick Osterhage,0.46676720999999993,0.24053455999999998,2375.0,26.0,0.017952584999999997,0.00925132923076923
382,Patrick Wimmer,1.8658364299999999,0.77742653,1792.0,20.0,0.0932918215,0.0388713265
383,Patrik Schick,-0.9911415799999999,-0.12955526999999994,1784.0,20.0,-0.04955707899999999,-0.006477763499999997
385,Paul Nebel,2.8355893599999997,0.5621974499999999,2362.0,26.0,0.10906112923076922,0.021622978846153842
386,Paul Wanner,1.3209571900000001,0.59190849,1817.0,20.0,0.0660478595,0.029595424500000002
387,Pavel Kaderabek,2.06978045,0.19061714999999999,1662.0,18.0,0.11498780277777779,0.010589841666666665
388,Peter Gulacsi,0.3758520099999999,0.03019856,2755.0,31.0,0.012124258387096772,0.0009741470967741936
389,Phil Harres,0.3277008,0.59262005,1528.0,17.0,0.019276517647058823,0.03486000294117647
390,Philipp Hofmann,0.19972407,-0.02623223000000003,2313.0,26.0,0.0076816950000000005,-0.0010089319230769242
391,Philipp Lienhart,3.77936258,0.6407299900000001,2891.0,32.0,0.118105080625,0.020022812187500003
393,Philipp Treu,1.6988644099999999,0.41877251,2932.0,33.0,0.051480739696969695,0.01269007606060606
394,Phillip Tietz,-0.09622078999999997,0.19650693,1774.0,20.0,-0.0048110394999999985,0.0098253465
395,Phillipp Mwene,3.5337815399999997,0.78110498,2613.0,29.0,0.12185453586206896,0.02693465448275862
396,Piero Hincapie,3.63221122,0.93914493,2815.0,31.0,0.11716810387096774,0.030294997741935482
398,Ramy Bensebaini,2.29086175,0.42203891,2137.0,24.0,0.09545257291666666,0.017584954583333333
399,Rani Khedira,0.80337316,0.14005246999999996,2859.0,32.0,0.02510541125,0.004376639687499999
400,Raphael Guerreiro,1.73451711,0.63679018,1605.0,18.0,0.09636206166666667,0.03537723222222222
401,Rasmus Kristensen,5.4961759699999995,0.74317746,2646.0,29.0,0.1895233093103448,0.02562680896551724
402,Ridle Baku,2.3177078300000002,0.42085966999999996,2549.0,28.0,0.08277527964285715,0.015030702499999998
403,Ritsu Doan,4.95397618,1.17044512,2943.0,33.0,0.1501204903030303,0.035468033939393934
404,Robert Andrich,0.59751771,0.12034128999999998,1656.0,18.0,0.03319542833333333,0.006685627222222221
409,Robin Hack,2.94060398,1.13734685,2221.0,25.0,0.11762415920000001,0.045493874
411,Robin Koch,1.65602626,0.31719421999999997,2723.0,30.0,0.05520087533333333,0.010573140666666666
412,Robin Zentner,1.7810168,0.03137593000000001,2849.0,32.0,0.055656775,0.0009804978125000003
413,Rocco Reitz,2.08660127,0.20536293,1889.0,21.0,0.09936196523809523,0.009779187142857143
415,Romano Schmid,6.760768,1.79686357,2938.0,33.0,0.20487175757575757,0.054450411212121214
420,Samuel Essende,0.03541681000000003,0.47023721000000007,1817.0,20.0,0.0017708405000000013,0.023511860500000002
423,Senne Lynen,0.85555969,0.24833613999999998,2820.0,31.0,0.027598699677419354,0.008010843225806452
425,Serhou Guirassy,-0.7767149599999998,0.8664139,2739.0,30.0,-0.02589049866666666,0.028880463333333332
427,Shuto Machino,2.41045091,0.62249279,1970.0,22.0,0.10956595045454544,0.028295126818181818
443,Tiago Tomas,0.94984579,0.52214049,1920.0,21.0,0.045230751904761904,0.024863832857142856
447,Tim Kleindienst,0.98493883,1.01092709,2848.0,32.0,0.0307793384375,0.0315914715625
448,Tim Oermann,1.24698884,0.18015789999999998,2228.0,25.0,0.0498795536,0.007206315999999999
451,Timo Becker,1.70224958,0.34230016,2477.0,28.0,0.060794627857142854,0.012225005714285715
453,Timon Weiner,1.1118876199999999,0.015157960000000005,2275.0,25.0,0.044475504799999996,0.0006063184000000002
456,Tom Bischof,3.89834454,0.5471506899999999,2651.0,29.0,0.13442567379310344,0.018867265172413793
458,Tom Rothe,2.3190887499999997,0.25224366,1813.0,20.0,0.11595443749999998,0.012612182999999999
460,Tuta,1.5904969599999998,0.19757938999999997,2387.0,27.0,0.05890729481481481,0.007317755185185184
466,Vincenzo Grifo,4.99718219,0.80058312,2478.0,28.0,0.1784707925,0.028592254285714287
467,Waldemar Anton,2.8398889699999996,0.6598585,2063.0,23.0,0.12347343347826086,0.0286895
468,Willi Orban,2.07960754,0.6050980499999999,2357.0,26.0,0.07998490538461539,0.023273001923076922
471,Xavi Simons,2.22132665,1.24611336,2234.0,25.0,0.088853066,0.0498445344
473,Yannick Gerhardt,1.00726834,0.27070623,1654.0,18.0,0.055959352222222224,0.015039235
479,nan,0.0,-0.29044639000000005,28704.0,319.0,0.0,-0.0009104902507836993
